0.399 0.56518 0.605291 0.495165 1.07018
0.4 0.569347 0.602938 0.492472 1.06935
0.401 0.573513 0.600592 0.489792 1.06851
0.402 0.57768 0.598254 0.487124 1.06768
0.403 0.581847 0.595923 0.484469 1.06685
0.404 0.586013 0.593599 0.481826 1.06601
0.405 0.59018 0.591282 0.479196 1.06518
0.406 0.594347 0.588973 0.476577 1.06435
0.407 0.598513 0.586671 0.473972 1.06351
0.408 0.60268 0.584376 0.471378 1.06268
0.409 0.606847 0.582088 0.468797 1.06185
0.41 0.611013 0.579808 0.466227 1.06101
0.411 0.61518 0.577534 0.46367 1.06018
0.412 0.619347 0.575268 0.461125 1.05935
0.413 0.623513 0.573009 0.458592 1.05851
0.414 0.62768 0.570757 0.45607 1.05768
0.415 0.631847 0.568512 0.453561 1.05685
0.416 0.636013 0.566274 0.451063 1.05601
0.417 0.64018 0.564043 0.448578 1.05518
0.418 0.644347 0.56182 0.446104 1.05435
0.419 0.648513 0.559603 0.443641 1.05351
0.42 0.65268 0.557393 0.441191 1.05268
0.421 0.656847 0.55519 0.438752 1.05185
0.422 0.661013 0.552995 0.436324 1.05101
0.423 0.66518 0.550806 0.433908 1.05018
0.424 0.669347 0.548624 0.431504 1.04935
0.425 0.673513 0.546449 0.429111 1.04851
0.426 0.67768 0.544281 0.426729 1.04768
0.427 0.681847 0.54212 0.424359 1.04685
0.428 0.686013 0.539965 0.422 1.04601
0.429 0.69018 0.537818 0.419652 1.04518
0.43 0.694347 0.535677 0.417316 1.04435
0.431 0.698513 0.533544 0.41499 1.04351
0.432 0.70268 0.531417 0.412676 1.04268
0.433 0.706847 0.529296 0.410373 1.04185
0.434 0.711013 0.527183 0.40808 1.04101
0.435 0.71518 0.525076 0.405799 1.04018
0.436 0.719347 0.522976 0.403529 1.03935
0.437 0.723513 0.520883 0.40127 1.03851
0.438 0.72768 0.518797 0.399021 1.03768
0.439 0.731847 0.516717 0.396783 1.03685
0.44 0.736013 0.514644 0.394556 1.03601
0.441 0.74018 0.512577 0.39234 1.03518
0.442 0.744347 0.510517 0.390135 1.03435
0.443 0.748513 0.508464 0.38794 1.03351
0.444 0.75268 0.506417 0.385756 1.03268
0.445 0.756847 0.504377 0.383582 1.03185
0.446 0.761013 0.502344 0.381418 1.03101
0.447 0.76518 0.500317 0.379266 1.03018
0.448 0.769347 0.498297 0.377123 1.02935
0.449 0.773513 0.496283 0.374991 1.02851
0.45 0.77768 0.494276 0.37287 1.02768
0.451 0.781847 0.492275 0.370758 1.02685
0.452 0.786013 0.490281 0.368657 1.02601
0.453 0.79018 0.488293 0.366566 1.02518
0.454 0.794347 0.486312 0.364486 1.02435
0.455 0.798513 0.484337 0.362415 1.02351
0.456 0.80268 0.482368 0.360355 1.02268
0.457 0.806847 0.480406 0.358304 1.02185
0.458 0.811013 0.47845 0.356264 1.02101
0.459 0.81518 0.476501 0.354233 1.02018
0.46 0.819347 0.474558 0.352213 1.01935
0.461 0.823513 0.472621 0.350202 1.01851
0.462 0.82768 0.470691 0.348201 1.01768
0.463 0.831847 0.468767 0.34621 1.01685
0.464 0.836013 0.466849 0.344229 1.01601
0.465 0.84018 0.464938 0.342258 1.01518
0.466 0.844347 0.463033 0.340296 1.01435
0.467 0.848513 0.461134 0.338344 1.01351
0.468 0.85268 0.459241 0.336401 1.01268
0.469 0.856847 0.457355 0.334468 1.01185
0.47 0.861013 0.455475 0.332545 1.01101
0.471 0.86518 0.453601 0.330631 1.01018
0.472 0.869347 0.451733 0.328726 1.00935
0.473 0.873513 0.449871 0.326831 1.00851
0.474 0.87768 0.448015 0.324945 1.00768
0.475 0.881847 0.446166 0.323069 1.00685
0.476 0.886013 0.444323 0.321202 1.00601
0.477 0.89018 0.442485 0.319344 1.00518
0.478 0.894347 0.440654 0.317495 1.00435
0.479 0.898513 0.438829 0.315656 1.00351
0.48 0.90268 0.43701 0.313826 1.00268
0.481 0.906847 0.435197 0.312004 1.00185
0.482 0.911013 0.43339 0.310192 1.00101
0.483 0.91518 0.431589 0.308389 1.00018
0.484 0.919347 0.429794 0.306595 0.999347
0.485 0.923513 0.428005 0.30481 0.998513
0.486 0.927453 0.426319 0.30313 0.997725
0.487 0.927453 0.426319 0.30313 0.997725
0.488 0.927453 0.426319 0.30313 0.997725
0.489 0.927453 0.426319 0.30313 0.997725
0.49 0.927453 0.426319 0.30313 0.997725
0.491 0.927453 0.426319 0.30313 0.997725
0.492 0.927453 0.426319 0.30313 0.997725
0.493 0.927453 0.426319 0.30313 0.997725
0.494 0.927453 0.426319 0.30313 0.997725
0.495 0.927453 0.426319 0.30313 0.997725
0.496 0.927453 0.426319 0.30313 0.997725
0.497 0.927453 0.426319 0.30313 0.997725
0.498 0.927453 0.426319 0.30313 0.997725
0.499 0.927453 0.426319 0.30313 0.997725
0.5 0.927453 0.426319 0.30313 0.997725
0.501 0.927453 0.426319 0.30313 0.997725
0.502 0.927453 0.426319 0.30313 0.997725
0.503 0.927453 0.426319 0.30313 0.997725
0.504 0.927453 0.426319 0.30313 0.997725
0.505 0.927453 0.426319 0.30313 0.997725
0.506 0.927453 0.426319 0.30313 0.997725
0.507 0.927453 0.426319 0.30313 0.997725
0.508 0.927453 0.426319 0.30313 0.997725
0.509 0.927453 0.426319 0.30313 0.997725
0.51 0.927453 0.426319 0.30313 0.997725
0.511 0.927453 0.426319 0.30313 0.997725
0.512 0.927453 0.426319 0.30313 0.997725
0.513 0.927453 0.426319 0.30313 0.997725
0.514 0.927453 0.426319 0.30313 0.997725
0.515 0.927453 0.426319 0.30313 0.997725
0.516 0.927453 0.426319 0.30313 0.997725
0.517 0.927453 0.426319 0.30313 0.997725
0.518 0.927453 0.426319 0.30313 0.997725
0.519 0.927453 0.426319 0.30313 0.997725
0.52 0.927453 0.426319 0.30313 0.997725
0.521 0.927453 0.426319 0.30313 0.997725
0.522 0.927453 0.426319 0.30313 0.997725
0.523 0.927453 0.426319 0.30313 0.997725
0.524 0.927453 0.426319 0.30313 0.997725
0.525 0.927453 0.426319 0.30313 0.997725
0.526 0.927453 0.426319 0.30313 0.997725
0.527 0.927453 0.426319 0.30313 0.997725
0.528 0.927453 0.426319 0.30313 0.997725
0.529 0.927453 0.426319 0.30313 0.997725
0.53 0.927453 0.426319 0.30313 0.997725
0.531 0.927453 0.426319 0.30313 0.997725
0.532 0.927453 0.426319 0.30313 0.997725
0.533 0.927453 0.426319 0.30313 0.997725
0.534 0.927453 0.426319 0.30313 0.997725
0.535 0.927453 0.426319 0.30313 0.997725
0.536 0.927453 0.426319 0.30313 0.997725
0.537 0.927453 0.426319 0.30313 0.997725
0.538 0.927453 0.426319 0.30313 0.997725
0.539 0.927453 0.426319 0.30313 0.997725
0.54 0.927453 0.426319 0.30313 0.997725
0.541 0.927453 0.426319 0.30313 0.997725
0.542 0.927453 0.426319 0.30313 0.997725
0.543 0.927453 0.426319 0.30313 0.997725
0.544 0.927453 0.426319 0.30313 0.997725
0.545 0.927453 0.426319 0.30313 0.997725
0.546 0.927453 0.426319 0.30313 0.997725
0.547 0.927453 0.426319 0.30313 0.997725
0.548 0.927453 0.426319 0.30313 0.997725
0.549 0.927453 0.426319 0.30313 0.997725
0.55 0.927453 0.426319 0.30313 0.997725
0.551 0.927453 0.426319 0.30313 0.997725
0.552 0.927453 0.426319 0.30313 0.997725
0.553 0.927453 0.426319 0.30313 0.997725
0.554 0.927453 0.426319 0.30313 0.997725
0.555 0.927453 0.426319 0.30313 0.997725
0.556 0.927453 0.426319 0.30313 0.997725
0.557 0.927453 0.426319 0.30313 0.997725
0.558 0.927453 0.426319 0.30313 0.997725
0.559 0.927453 0.426319 0.30313 0.997725
0.56 0.927453 0.426319 0.30313 0.997725
0.561 0.927453 0.426319 0.30313 0.997725
0.562 0.927453 0.426319 0.30313 0.997725
0.563 0.927453 0.426319 0.30313 0.997725
0.564 0.927453 0.426319 0.30313 0.997725
0.565 0.927453 0.426319 0.30313 0.997725
0.566 0.927453 0.426319 0.30313 0.997725
0.567 0.927453 0.426319 0.30313 0.997725
0.568 0.927453 0.426319 0.30313 0.997725
0.569 0.927453 0.426319 0.30313 0.997725
0.57 0.927453 0.426319 0.30313 0.997725
0.571 0.927453 0.426319 0.30313 0.997725
0.572 0.927453 0.426319 0.30313 0.997725
0.573 0.927453 0.426319 0.30313 0.997725
0.574 0.927453 0.426319 0.30313 0.997725
0.575 0.927453 0.426319 0.30313 0.997725
0.576 0.927453 0.426319 0.30313 0.997725
0.577 0.927453 0.426319 0.30313 0.997725
0.578 0.927453 0.426319 0.30313 0.997725
0.579 0.927453 0.426319 0.30313 0.997725
0.58 0.927453 0.426319 0.30313 0.997725
0.581 0.927453 0.426319 0.30313 0.997725
0.582 0.927453 0.426319 0.30313 0.997725
0.583 0.927453 0.426319 0.30313 0.997725
0.584 0.927453 0.426319 0.30313 0.997725
0.585 0.927453 0.426319 0.30313 0.997725
0.586 0.927453 0.426319 0.30313 0.997725
0.587 0.927453 0.426319 0.30313 0.997725
0.588 0.927453 0.426319 0.30313 0.997725
0.589 0.927453 0.426319 0.30313 0.997725
0.59 0.927453 0.426319 0.30313 0.997725
0.591 0.927453 0.426319 0.30313 0.997725
0.592 0.927453 0.426319 0.30313 0.997725
0.593 0.927453 0.426319 0.30313 0.997725
0.594 0.927453 0.426319 0.30313 0.997725
0.595 0.927453 0.426319 0.30313 0.997725
0.596 0.927453 0.426319 0.30313 0.997725
0.597 0.927453 0.426319 0.30313 0.997725
0.598 0.927453 0.426319 0.30313 0.997725
0.599 0.927453 0.426319 0.30313 0.997725
0.6 0.927453 0.426319 0.30313 0.997725
0.601 0.927453 0.426319 0.30313 0.997725
0.602 0.927453 0.426319 0.30313 0.997725
0.603 0.927453 0.426319 0.30313 0.997725
0.604 0.927453 0.426319 0.30313 0.997725
0.605 0.927453 0.426319 0.30313 0.997725
0.606 0.927453 0.426319 0.30313 0.997725
0.607 0.927453 0.426319 0.30313 0.997725
0.608 0.927453 0.426319 0.30313 0.997725
0.609 0.927453 0.426319 0.30313 0.997725
0.61 0.927453 0.426319 0.30313 0.997725
0.611 0.927453 0.426319 0.30313 0.997725
0.612 0.927453 0.426319 0.30313 0.997725
0.613 0.927453 0.426319 0.30313 0.997725
0.614 0.927453 0.426319 0.30313 0.997725
0.615 0.927453 0.426319 0.30313 0.997725
0.616 0.927453 0.426319 0.30313 0.997725
0.617 0.927453 0.426319 0.30313 0.997725
0.618 0.927453 0.426319 0.30313 0.997725
0.619 0.927453 0.426319 0.30313 0.997725
0.62 0.927453 0.426319 0.30313 0.997725
0.621 0.927453 0.426319 0.30313 0.997725
0.622 0.927453 0.426319 0.30313 0.997725
0.623 0.927453 0.426319 0.30313 0.997725
0.624 0.927453 0.426319 0.30313 0.997725
0.625 0.927453 0.426319 0.30313 0.997725
0.626 0.927453 0.426319 0.30313 0.997725
0.627 0.927453 0.426319 0.30313 0.997725
0.628 0.927453 0.426319 0.30313 0.997725
0.629 0.927453 0.426319 0.30313 0.997725
0.63 0.927453 0.426319 0.30313 0.997725
0.631 0.927453 0.426319 0.30313 0.997725
0.632 0.927453 0.426319 0.30313 0.997725
0.633 0.927453 0.426319 0.30313 0.997725
0.634 0.927453 0.426319 0.30313 0.997725
0.635 0.927453 0.426319 0.30313 0.997725
0.636 0.927453 0.426319 0.30313 0.997725
0.637 0.927453 0.426319 0.30313 0.997725
0.638 0.927453 0.426319 0.30313 0.997725
0.639 0.927453 0.426319 0.30313 0.997725
0.64 0.927453 0.426319 0.30313 0.997725
0.641 0.927453 0.426319 0.30313 0.997725
0.642 0.927453 0.426319 0.30313 0.997725
0.643 0.927453 0.426319 0.30313 0.997725
0.644 0.927453 0.426319 0.30313 0.997725
0.645 0.927453 0.426319 0.30313 0.997725
0.646 0.927453 0.426319 0.30313 0.997725
0.647 0.927453 0.426319 0.30313 0.997725
0.648 0.927453 0.426319 0.30313 0.997725
0.649 0.927453 0.426319 0.30313 0.997725
0.65 0.927453 0.426319 0.30313 0.997725
0.651 0.927453 0.426319 0.30313 0.997725
0.652 0.927453 0.426319 0.30313 0.997725
0.653 0.927453 0.426319 0.30313 0.997725
0.654 0.927453 0.426319 0.30313 0.997725
0.655 0.927453 0.426319 0.30313 0.997725
0.656 0.927453 0.426319 0.30313 0.997725
0.657 0.927453 0.426319 0.30313 0.997725
0.658 0.927453 0.426319 0.30313 0.997725
0.659 0.927453 0.426319 0.30313 0.997725
0.66 0.927453 0.426319 0.30313 0.997725
0.661 0.927453 0.426319 0.30313 0.997725
0.662 0.927453 0.426319 0.30313 0.997725
0.663 0.927453 0.426319 0.30313 0.997725
0.664 0.927453 0.426319 0.30313 0.997725
0.665 0.927453 0.426319 0.30313 0.997725
0.666 0.927453 0.426319 0.30313 0.997725
0.667 0.927453 0.426319 0.30313 0.997725
0.668 0.927453 0.426319 0.30313 0.997725
0.669 0.927453 0.426319 0.30313 0.997725
0.67 0.927453 0.426319 0.30313 0.997725
0.671 0.927453 0.426319 0.30313 0.997725
0.672 0.927453 0.426319 0.30313 0.997725
0.673 0.927453 0.426319 0.30313 0.997725
0.674 0.927453 0.426319 0.30313 0.997725
0.675 0.927453 0.426319 0.30313 0.997725
0.676 0.927453 0.426319 0.30313 0.997725
0.677 0.927453 0.426319 0.30313 0.997725
0.678 0.927453 0.426319 0.30313 0.997725
0.679 0.927453 0.426319 0.30313 0.997725
0.68 0.927453 0.426319 0.30313 0.997725
